0,gene1,gene2,feedback1,feedback2,kon1,kon2,koff1,koff2,ksyn1,ksyn2,w,bs1,bs2,bf1,bf2,cv1,cv2,convergence,corr,NMI,cmi_given_x1,cmi_given_x2,sign_givenx1,sign_givenx2
756,e2f4,irf3,1,1,130.0565309,6.784866148,19.16269503,133.517423,135.8844317,10.02552227,1.205644954,16.70182661,6.456757399,7.091091913,0.075087745,0.376462345,1.152804846,1,0.292649513,0.078479984,10.99791274,2.866816891,1,1
757,patz1,stat3,1,1,7.095180696,0.295650503,28.89554849,17.62640123,17.67132969,3.976409017,5.15764279,5.696443015,0.290773315,0.611558894,0.225593924,0.569846603,0.809431255,1,0.103618791,0.033301274,1.849415843,0.531628,1,1
758,e2f4,max,1,1,15.60831507,2.329131435,21.17081692,43.7048478,101.827556,12.67000961,2.481957598,8.984463823,2.211286892,4.809807592,0.289899411,0.368974724,0.493909699,1,0.519993926,0.147838998,24.01118893,16.04555554,1,1
759,patz1,taf1,1,1,14.17178578,0.739763021,38.20165239,12.14280191,22.61596128,5.745989019,3.920757359,10.3370268,0.697283179,0.592015263,0.473201248,0.574585829,0.527229327,1,0.27405307,0.056459695,3.522451063,2.80739311,1,1
760,patz1,tcf12,1,1,4.568083028,2.639879488,22.03620917,22.47607407,14.49601944,2.422671489,6.332809288,3.783721527,2.362407892,0.657827276,0.107788908,0.569931889,1.335202919,1,0.159629803,0.021766821,0.889134233,0.473746643,1,1
761,e2f4,mybl2,1,1,20.61152611,2.324861588,11.1729333,35.25586768,71.5765076,49.68070821,1.639084894,7.24540265,2.18103837,6.406241376,1.409147228,0.362112923,0.310341975,1,0.564425965,0.228652461,37.23275559,42.07261804,1,1
762,patz1,tfap2c,1,1,8.905134007,4.5939463,75.05321902,73.72992908,44.70212973,15.28530853,10.01552693,7.960601285,4.324496627,0.595605762,0.207314841,0.604289081,0.906292212,1,0.145322131,0.056623536,2.847041755,4.10554259,1,1
763,patz1,usf2,1,1,13.75890857,4.375522257,44.90779299,44.4025097,25.87691417,2.296076485,4.684081498,10.53207699,3.983025999,0.576223244,0.051710511,0.578736412,1.085216856,1,0.250993089,0.04117648,2.232584906,0.96609057,1,1
764,e2f4,nfe2l2,1,1,6.366288165,0.306090371,30.3919226,26.66517191,132.86883,7.641867615,5.815996696,5.263687572,0.302616625,4.371846813,0.2865861,0.3758365,0.39003845,1,0.350610755,0.124397972,19.42002601,9.307298061,1,1
765,e2f4,nrf1,1,1,5.77832341,2.132717957,61.83460916,75.79986607,250.072214,8.502526273,11.01078822,5.284497448,2.07435359,4.044211121,0.112170729,0.384374082,0.531611913,1,0.490428362,0.145882568,25.39178703,10.34881603,1,1
766,patz1,zfp57,1,1,4.338635081,108.3632178,125.8013802,30.60545589,32.45552569,68.98212399,1.314403447,4.193992756,23.86513158,0.257990219,2.25391591,0.585307253,0.592062383,1,0.175685122,0.058676107,4.539354946,4.392937964,1,1
767,e2f4,setdb1,1,1,8.147072603,1.020173865,17.99921916,24.36137288,87.57199932,7.067965562,3.343681093,5.608479651,0.97916948,4.86532213,0.290130018,0.366464754,0.517669262,1,0.374493284,0.113174497,15.09247933,6.180709656,1,1
768,e2f4,sin3a,1,1,57.66366424,3.972609788,7.401962054,62.04590459,82.0591915,12.68145069,1.200196485,6.559903883,3.733561262,11.08614053,0.204388199,0.378743123,0.64642,1,0.399227922,0.117575179,19.55738028,5.415483097,1,1
769,e2f4,smad1,1,1,7.802093099,0.431235428,28.65221806,0.991775052,127.3719444,1.480995133,3.044264342,6.132258866,0.300551925,4.445447963,1.49327726,0.375037946,1.145946975,1,0.368685934,0.085015549,21.84732617,2.115772525,1,1
770,e2f4,sp1,1,1,5.889272644,1.045828175,47.27855338,1.316868375,197.3699504,1.835339797,2.271292851,5.23693203,0.582900944,4.174619067,1.393715448,0.381135262,0.847940287,1,0.197417892,0.062783683,4.833465097,3.11660348,1,1
771,e2f4,sp2,1,1,12.96910477,2.738623885,48.39184806,65.79752694,205.7613862,6.915099673,4.928244411,10.22798569,2.6291917,4.251984465,0.10509665,0.38610656,0.783624775,1,0.338798463,0.091128524,12.10060795,7.45334154,1,1
772,e2f4,sp3,1,1,5.891028238,0.416713815,46.92940904,0.128497291,197.3820399,2.191034096,1.457269425,5.234005777,0.098212593,4.205934912,17.05120845,0.382025535,0.604966795,1,0.303419678,0.088566204,14.81894098,4.13895702,1,1
773,e2f4,sp5,1,1,7.509868366,48.18597115,40.58394014,5.717722955,85.85449154,129.3517234,1.306284166,6.337199272,5.111227309,2.115479455,22.6229435,0.386410104,1.238981459,1,0.361350764,0.252696024,37.71971476,64.38038334,1,1
774,e2f4,taf1,1,1,10.27892126,0.341042415,22.33451006,6.058304119,104.5590669,5.281874642,3.35145612,7.039267596,0.322867132,4.681502598,0.871840459,0.371260226,0.521274858,1,0.388359495,0.114195472,17.56735679,8.13620812,1,1
775,e2f4,tcf12,1,1,1.786519995,1.065667987,21.58094014,18.31984557,103.1788487,1.978358254,10.05223549,1.649934603,1.007085672,4.781017328,0.107989898,0.389018386,1.319891162,1,0.21969046,0.061634394,10.47681057,1.857182691,1,1
776,e2f4,tead2,1,1,5.416947638,2.641162351,33.02013407,41.24357884,141.5877452,8.071091771,7.306947466,4.653535839,2.482206451,4.287921573,0.195693293,0.375274039,0.654110551,1,0.393591898,0.114922864,19.53579068,7.104787361,1,1
777,e2f4,yy1,1,1,7.067670599,41.84809618,201.7744214,89.86497518,80.10113355,94.54106124,3.250958211,6.828485255,28.55204943,0.396983587,1.052034578,0.363543386,0.462858746,1,0.521055513,0.144331917,22.05272154,14.22583304,1,1
778,e2f4,zbtb7a,1,1,8.181536448,0.620201062,37.52845101,4.391154366,161.3306589,2.758782355,3.776156977,6.717140101,0.543445509,4.298889363,0.628259024,0.379587826,0.663015613,1,0.233756755,0.080245784,7.036594946,3.421910582,1,1
779,e2f5,e2f6,1,1,4.650614013,0.445661969,11.69926878,0.823911204,7.352745227,1.763200462,3.108206241,3.327778188,0.28921995,0.628479041,2.140036999,1.11346954,0.976936022,1,0.109982564,0.02874962,0.525576059,0.638614075,-1,1
780,e2f5,elf1,1,1,12.11105254,1.00E-04,102.1382324,7.262491624,47.05965972,1.744940777,8.267219899,10.82721437,1.00E-04,0.460744803,0.24026751,1.140803403,1.247357117,1,0.153439728,0.028981397,1.365576978,0.117487397,1,1
781,e2f5,ep300,1,1,0.0001,0.176220514,13.94417849,4.121344078,6.359742125,1.521815005,13.28188198,1.00E-04,0.168994638,0.456085823,0.369252112,1.116324717,0.817041472,1,0.131734915,0.032984521,0.29706351,0.943111868,1,1
782,e2f5,erf,1,1,20.34678001,3.429423144,7.451102775,32.6940098,7.244211657,6.878296979,1.488239312,5.453866763,3.103846582,0.97223349,0.210384013,1.120559602,0.931467969,1,0.21462069,0.036481501,0.983383391,1.777183647,1,1
783,e2f5,etv4,1,1,1.839663547,7.818119414,29.85601083,21.40841191,4.333885946,50.16479206,3.968653914,1.732886769,5.726766509,0.145159578,2.343228086,1.104183835,1.039051579,1,0.177723864,0.048328867,1.382690051,6.380784066,1,1
784,e2f5,foxp4,1,1,9.017631513,0.0001,114.3426928,3.36278032,55.58714524,2.360184448,4.551206705,8.358443248,1.00E-04,0.486145147,0.701855079,1.151851664,0.886119312,1,0.186621764,0.033489742,0.752070423,0.654624691,1,1
785,e2f5,fubp1,1,1,2.460313043,6.144119368,29.02665138,19.2758015,2.839684713,114.0066678,4.487953845,2.268070305,4.659055626,0.097830255,5.914496879,1.080426808,0.304194252,1,0.343144319,0.090989433,3.502881701,14.58551152,1,1
786,e2f5,gabpa,1,1,5.230804084,0.676146817,26.3025728,0.272420607,14.70980542,2.138100156,1.645278217,4.363110418,0.194183694,0.559253482,7.848525774,1.142000231,0.631079176,1,0.145971836,0.032220866,1.074783984,0.480836844,1,1
787,e2f5,hdac2,1,1,12.21493975,2.009874086,13.96095397,27.5915006,8.760111244,31.8096191,2.299041171,6.514857272,1.873407659,0.627472253,1.152877459,1.120736256,0.389804642,1,0.255986113,0.06490239,3.680831826,4.268940463,1,1
788,e2f5,klf13,1,1,10.88138922,4.432519766,52.08388199,75.29726899,28.00391035,13.05496214,6.12714495,9.000914013,4.186097045,0.537669415,0.173378959,1.1614622,0.716406414,1,0.207714354,0.044173297,2.029161256,3.512416058,1,1
789,e2f5,klf2,1,1,13.7886118,3.614602218,10.63351853,30.28326438,7.823550671,147.2953931,1.851683988,6.003631012,3.229169431,0.735744302,4.863920587,1.121729147,0.476570292,1,0.255292856,0.132883356,6.51272666,32.05521067,1,1
790,e2f5,klf3,1,1,4.991939254,2.446414533,23.32200332,32.0806695,13.4923608,9.743658671,6.027612132,4.111826657,2.273073974,0.57852495,0.30372367,1.142754908,0.60293968,1,0.252161159,0.053714081,1.750211486,2.244988177,1,1
791,e2f5,klf4,1,1,1.287993917,0.0001,11.32643291,5.674915285,6.99419619,42.37764257,7.259970452,1.156483516,1.00E-04,0.617510936,7.467537477,1.120736256,0.555340403,1,0.086121731,0.056936262,3.587108765,2.991615419,1,1
792,e2f5,klf5,1,1,2.920635827,0.203660658,11.62883898,8.824462198,7.239036529,20.34016588,4.994453661,2.334352559,0.199066385,0.622507246,2.304975127,1.115088194,0.546131126,1,0.107743402,0.04057653,2.728919043,4.122219966,1,1
793,e2f5,klf6,1,1,35.64688533,7.605967939,68.50623135,176.5117485,36.55487384,43.27634585,2.10017494,23.44657415,7.291762715,0.533599253,0.245175441,1.167352394,0.970346397,1,0.144286352,0.048824186,2.032204878,2.821748178,1,1
794,e2f5,max,1,1,2.981519151,11.45178757,29.1496424,11.61256396,3.790844705,21.06946228,2.220041927,2.704857617,5.765807699,0.130047726,1.814367814,1.097697379,0.513404996,1,0.28631226,0.052654284,1.638229116,2.949881142,1,1
795,e2f5,nrf1,1,1,14.90156586,2.700420151,10.9697283,32.94980375,8.524685944,10.29925683,1.878432863,6.318436478,2.495869711,0.777110035,0.312574148,1.13317478,0.544028967,1,0.348505946,0.064927066,1.741774291,6.653952252,1,1
796,e2f5,rfx7,1,1,5.577976465,0.000119279,21.37116355,14.31967906,12.16470175,2.988209841,4.830424734,4.4234379,0.000119278,0.569211017,0.208678549,1.130119089,0.794183422,1,0.08908308,0.022944127,0.67228789,0.196116452,1,1
797,e2f5,setdb1,1,1,9.652182227,2.410425492,60.37338726,73.32075355,30.44381039,9.056403139,7.397636977,8.321745039,2.333704766,0.504258776,0.123517595,1.142290901,0.529344669,1,0.265736487,0.04759167,2.021184733,2.018517081,1,1
798,e2f5,sin3a,1,1,3.908772708,8.038149829,82.09880438,69.88869913,4.124682653,36.44743037,9.856082149,3.731131335,7.209015153,0.050240472,0.521506779,1.102455552,0.676671554,1,0.212490014,0.038088412,0.373105118,2.158966965,1,1
799,e2f5,sp1,1,1,5.026668907,0.174884079,19.50361131,3.932879091,11.54273974,2.154807105,4.347050214,3.996619512,0.167438557,0.591825768,0.547895589,1.131792808,0.864514918,1,0.078394041,0.034040707,1.082327433,0.218149196,1,1
800,e2f5,sp2,1,1,7.473953121,1.023577728,26.21277262,26.15007243,15.42723584,6.623857261,4.683640283,5.815733926,0.985021577,0.58853888,0.253301679,1.148216455,0.788274684,1,0.123735159,0.032574594,1.346608218,1.18375711,1,1
801,e2f5,sp3,1,1,0.231511643,0.414721256,46.69024695,16.38789884,16.05517987,2.085873129,40.05108991,0.230369366,0.404485131,0.343865816,0.127281304,1.153998787,0.588326324,1,0.196308752,0.030879879,0.833529935,0.650546692,1,1
802,e2f5,sp5,1,1,10.14536879,96.35231046,78.36685464,11.61616174,15.29358884,211.7871583,1.197902241,8.982495414,10.36639678,0.195153792,18.2321117,1.120551924,1.253911653,1,0.161137911,0.083295637,3.794691882,22.98336299,1,1
803,e2f5,tcf12,1,1,2.433245046,0.196202161,35.54584124,20.68398078,19.15896369,2.112551045,14.40022901,2.277351842,0.194358533,0.538993115,0.102134646,1.146421116,1.329178984,1,0.106845671,0.021196871,0.653072428,0.409068199,1,1
804,e2f5,tead2,1,1,4.263282091,1.515554779,61.91857733,60.40827074,31.27329068,8.75829878,14.22515409,3.988651334,1.478462331,0.505071209,0.144985093,1.146031942,0.653363799,1,0.202861797,0.039992631,1.735818811,1.34841871,1,1
805,e2f5,tfap2c,1,1,10.78322917,3.91845813,20.63780213,38.73024525,12.46423793,12.94911704,3.173125849,7.082585794,3.55843982,0.603951809,0.334341209,1.140488865,0.890998932,1,0.174243434,0.043502242,1.676128067,2.261521671,1,1
806,e2f5,yy1,1,1,126.6000652,6.685574994,34.99233022,170.4720818,21.1051412,41.59507504,1.326458455,27.41485003,6.433274789,0.603136204,0.243999338,1.135283301,0.442986096,1,0.316283782,0.061981028,2.217724915,4.408182921,1,1
807,e2f5,zbtb7a,1,1,2.14445187,3.338372655,5.948525276,4.452960732,4.95435892,4.223713237,3.171430824,1.576221695,1.907971537,0.832871794,0.948517962,1.105267003,0.680694763,1,0.020326187,0.023263517,0.665708244,0.268559391,0,-1
808,e2f6,elf1,1,1,1.146288215,1.599605645,1.041277631,1.577802831,1.983566105,2.129659508,3.843152302,0.545631245,0.794314717,1.904934906,1.349762762,0.982418138,1.269643518,1,0.081855384,0.022097117,0.486750768,0.578296323,-1,1
809,e2f6,ep300,1,1,1.191449712,0.160405478,0.0001,0.000436193,1.84169679,1.51593007,8.209002653,1.00E-04,0.00043501,18416.9679,3475.366142,0.982794994,0.798548137,1,0.110654292,0.015342311,0.20576905,0.158467221,1,1
810,e2f6,erf,1,1,0.821774784,4.521782511,10.47540144,13.13686084,2.294529575,10.77355197,4.211597835,0.761997563,3.363906639,0.219039775,0.820100943,1.008456481,0.947904553,1,0.138564802,0.032368923,0.939654258,1.182397736,1,1
811,e2f6,gabpa,1,1,0.738573239,0.844188468,0.123712608,0.192635664,1.769776732,2.204474867,6.253887097,0.105963495,0.156845121,14.30554861,11.44375252,0.97893906,0.635308803,1,0.089650327,0.020046802,0.276029967,0.159464734,-1,1
812,e2f6,gtf3c2,1,1,2.197221567,3.069777842,1.594335566,3.237561378,2.23149083,6.211760478,3.353232059,0.923923435,1.575718989,1.399636863,1.91865412,1.010733705,0.479805901,1,0.115745599,0.027823216,1.001258031,0.557749918,1,1
813,e2f6,hdac2,1,1,0.428418121,4.256786387,0.626487003,7.040703305,1.704925831,37.06447547,3.222100274,0.254428933,2.652869868,2.721406545,5.264314354,0.970568267,0.399168166,1,0.16143114,0.055947439,2.044903851,4.197898139,1,1
814,e2f6,hes1,1,1,1.00E-04,2.316519762,2.292944464,8.598903048,2.044240908,26.11873349,4.65390003,1.00E-04,1.824897596,0.89153529,3.037449468,0.993795921,1.231572114,1,0.097222865,0.042276792,0.824355112,4.075874044,1,1
815,e2f6,hif1a,1,1,0.404310336,7.266878701,1.14319467,13.00598414,1.835999504,11.76785772,3.776409164,0.29867782,4.662040574,1.606025249,0.904803327,0.982189026,0.542173788,1,0.168394029,0.038127391,1.417145227,1.835995083,1,1
816,e2f6,id3,1,1,0.46032512,4.247465701,1.607905387,5.646803289,1.874282413,30.70429167,2.996348211,0.357870768,2.424090482,1.165667102,5.437464366,0.985151952,1.121600857,1,0.173508437,0.045351284,1.438851309,3.63344413,1,1
817,e2f6,irf3,1,1,0.415935698,6.556714168,1.109035303,67.20572096,1.865561252,17.23149316,2.881168932,0.302489275,5.973890396,1.682147761,0.256399201,0.983514038,1.181206597,1,0.105778445,0.018541577,0.064285222,0.352145677,0,1
818,e2f6,klf13,1,1,0.0001,2.591439881,5.243571709,14.98570239,2.361655676,25.03529946,6.782845525,1.00E-04,2.209377738,0.450390651,1.670612348,1.0125,0.738959061,1,0.087847529,0.029991888,1.416231026,1.859236277,1,-1
819,e2f6,klf9,1,1,0.768134352,6.380953352,2.500488591,4.327735639,1.950796196,26.07027852,2.19376793,0.587620908,2.578754435,0.780166006,6.023999775,0.979851482,0.328530346,1,0.189509638,0.047642042,1.852883083,3.14863859,1,1
820,e2f6,max,1,1,0.380091126,7.455454708,1.571015948,10.6178241,1.90188885,19.2682183,3.010671187,0.306046362,4.379985919,1.210610785,1.814704982,0.977733741,0.507062103,1,0.234910028,0.048900639,1.302495917,3.392095592,1,1
821,e2f6,mlx,1,1,0.449327727,7.699723584,0.910658304,17.39096535,1.797389079,9.735109741,3.319971111,0.300873697,5.336865257,1.973725019,0.559779722,0.972777333,0.66246517,1,0.160948395,0.02159332,0.575628302,1.330714582,1,1
822,e2f6,mybl2,1,1,0.409106764,5.543170836,0.952366482,11.13416515,1.805542335,63.26625734,3.533533418,0.286174973,3.700745706,1.895848257,5.682173427,0.980309007,0.326376414,1,0.212284724,0.068166877,2.810785797,10.54322422,1,1
823,e2f6,mycn,1,1,1.018289951,1.016939958,0.5967914,4.791542647,2.042923915,21.62171853,1.773290382,0.376270016,0.838895717,3.423179211,4.512475442,0.99989318,0.962831145,1,0.030911278,0.040244075,0.817556442,1.43971825,1,1
824,e2f6,nrf1,1,1,1.383105516,4.423112312,7.086482238,3.481567115,2.115358241,9.711885513,2.135934172,1.157240819,1.948132434,0.298506109,2.789515524,1.002464191,0.541647725,1,0.205060247,0.044525427,1.326635046,2.393010007,1,1
825,e2f6,ovol2,1,1,0.380641746,4.936750595,1.156721872,17.49768372,1.855712211,24.14612393,3.257753359,0.286397198,3.850406893,1.604285572,1.37996116,0.978343677,1.442414211,1,0.172474762,0.045679178,0.942697813,1.619552436,1,1
826,e2f6,patz1,1,1,0.41561007,6.53095623,0.417035587,53.29685187,1.6567235,29.07010254,2.104568458,0.208160804,5.818020379,3.972619004,0.545437517,0.961125385,0.581150397,1,0.128581039,0.028086005,0.722005685,3.060955959,1,1
827,e2f6,polr2a,1,1,4.200602855,2.467741118,5.859537781,4.657881036,1.850845675,4.008219566,3.663758392,2.446644836,1.613114519,0.315868887,0.860524246,0.979423868,0.71966599,1,0.149330152,0.0307532,0.410264579,1.248751403,1,1
828,e2f6,polr3g,1,1,0.210739863,5.001999743,1.743162119,29.95761617,1.977250933,23.7895456,3.78202008,0.188010325,4.286316782,1.134289755,0.794106763,0.992867735,0.918857542,1,0.114710702,0.028626275,0.960469284,0.408989795,1,-1
829,pknox1,stat3,1,1,1.965911956,4.270650423,12.35900654,4.034976671,1.636380169,3.956870159,2.254161825,1.696115669,2.074734952,0.13240386,0.980642636,1.068055482,0.813177928,1,0.184686434,0.025024282,1.252239487,0.555201353,1,1
830,e2f6,pou5f1,1,1,0.385232135,6.941682343,1.315502584,202.5393787,1.904304728,3642.245043,2.924729039,0.297973495,6.711652222,1.44758722,17.98289827,0.986497057,0.293782008,1,0.304142752,0.161250571,5.914162036,61.58118113,1,1
831,e2f6,rest,1,1,0.373258571,5.37288433,1.188522378,12.31219331,1.868618719,54.8134348,3.757907928,0.284051464,3.740554147,1.572220055,4.451963466,0.983422181,0.333606294,1,0.178034797,0.053039306,1.885163909,10.73539149,1,1
832,pknox1,tfap2c,1,1,11.6426709,3.650293274,17.49427936,34.1917663,7.427437857,14.27517477,2.687136004,6.990441189,3.298181334,0.424563808,0.417503286,1.114255862,0.907607816,1,0.137038567,0.037121221,0.755271323,1.658349172,1,1
833,pknox1,zfp281,1,1,0.660743595,6.208798699,1.083682795,84.16568561,1.537187751,51.31746433,2.407722539,0.410471012,5.782249308,1.418484965,0.609719554,1.060160027,0.747009548,1,0.149190304,0.026533943,0.384117035,1.17474854,1,1
834,e2f6,setdb1,1,1,0.68146037,8.370884483,2.272143288,4.300747898,1.922915005,9.956240917,1.967785326,0.524232695,2.841075464,0.846300062,2.315002217,0.984635695,0.533354517,1,0.20477649,0.032651936,0.723915286,0.968716276,1,1
835,e2f6,sin3a,1,1,0.469020057,5.341541644,0.788503914,106.8071539,1.775765932,59.58908849,2.392246183,0.294089146,5.087128813,2.252069903,0.557912896,0.97645854,0.704290386,1,0.092933875,0.022876449,0.867118578,1.447179211,1,1
836,e2f6,smad1,1,1,1.09046864,1.588019073,0.275357777,0.362931404,1.862605032,1.88900795,4.897039854,0.219844203,0.295416003,6.764308805,5.204862215,0.986094154,1.166553417,1,0.10548278,0.021663744,0.125744925,0.192770164,1,1
837,e2f6,sp1,1,1,0.822477311,1.118469922,0.184719902,0.218761381,1.828446531,1.788810353,6.518106824,0.150842284,0.182973599,9.898481503,8.176993335,0.980309007,0.849210862,1,0.099171775,0.020864787,0.342568627,0.534432079,1,1
838,e2f6,sp2,1,1,0.832663487,5.854202461,2.324245304,3.781186178,1.91306891,5.947139,2.2355355,0.613040898,2.297346818,0.823092514,1.572823638,0.984090424,0.780114526,1,0.131220376,0.028562061,0.548657947,2.020226023,1,1
839,e2f6,sp3,1,1,0.875727576,0.514326842,1.00E-04,0.0001,1.705427026,2.160612168,11.53657861,1.00E-04,1.00E-04,17054.27026,21606.12168,0.973901456,0.602092144,1,0.162017769,0.033474501,1.368036202,0.291848166,1,1
840,e2f6,sp5,1,1,0.293777771,2.508264309,1.457102443,6.746024372,1.9026429,103.9131917,3.815422218,0.244485205,1.828429255,1.305771539,15.40361937,0.986291371,1.226814343,1,0.122070275,0.08565727,2.340449772,21.74550495,1,1
841,polr2a,pou2f1,1,1,7.023391689,5.159927415,0.0001,4.499849648,3.449176462,1.225125931,2.145118901,1.00E-04,2.403668057,34491.76462,0.272259304,0.714883872,1.054249457,1,0.173213119,0.023721687,0.644803716,0.180420375,1,1
842,e2f6,srebf1,1,1,0.895423505,9.239293061,2.439910096,2.191086386,1.890073032,5.921561814,1.691170364,0.655032783,1.771077621,0.774648638,2.702568849,0.984856679,0.778745012,1,0.211220332,0.035825101,0.757490431,1.27280913,1,1
